KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,FISIKA,KIMIA,BIOLOGI,RERATA NILAI,Tahun,Status
2,JAWA BARAT,1.6500000000000057,1.0500000000000043,-21.22,-12.299999999999997,-6.359999999999999,-11.300000000000004,-6.399999999999999,2016-2018,NS
3,JAWA TENGAH,3.6099999999999994,3.8100000000000023,-10.450000000000003,-5.890000000000001,1.0600000000000023,-5.419999999999995,-0.4200000000000017,2016-2018,NS
4,DI YOGYAKARTA,4.069999999999993,9.39,-3.8500000000000014,0.44000000000000483,4.780000000000001,2.3399999999999963,5.090000000000003,2016-2018,NS
5,JAWA TIMUR,2.6200000000000045,-2.8299999999999983,-18.689999999999998,-12.660000000000004,-5.260000000000005,-11.299999999999997,-6.199999999999996,2016-2018,NS
6,ACEH,-1.2000000000000028,-10.309999999999995,-19.02,-14.82,-2.6300000000000026,-13.530000000000001,-9.600000000000001,2016-2018,NS
7,SUMATERA UTARA,-8.480000000000004,-15.729999999999997,-29.130000000000003,-31.169999999999995,-27.68,-24.330000000000005,-21.839999999999996,2016-2018,NS
8,SUMATERA BARAT,3.4200000000000017,1.4699999999999989,-13.729999999999997,-17.549999999999997,-6.099999999999994,-4.210000000000001,-4.660000000000004,2016-2018,NS
9,RIAU,-0.480000000000004,-1.8500000000000014,-17.939999999999998,-14.630000000000003,-6.899999999999999,-10.480000000000004,-7.410000000000004,2016-2018,NS
10,JAMBI,0.9899999999999949,2.809999999999995,-10.100000000000005,-1.1700000000000017,4.330000000000005,-4.549999999999997,-0.14999999999999858,2016-2018,NS
11,SUMATERA SELATAN,-1.1200000000000045,-3.8900000000000006,-15.870000000000001,-8.739999999999995,2.1099999999999994,-7.350000000000001,-4.720000000000006,2016-2018,NS
12,LAMPUNG,1.9300000000000068,-3.5,-16.490000000000002,-12.86,-1.7899999999999991,-12.060000000000002,-5.630000000000003,2016-2018,NS
13,KALIMANTAN BARAT,0.6899999999999977,-3.1899999999999977,-16.66,-14.369999999999997,-9.230000000000004,-8.829999999999998,-6.990000000000002,2016-2018,NS
14,KALIMANTAN TENGAH,0.9399999999999977,-0.7299999999999969,-9.71,-0.990000000000002,-0.0799999999999983,-3.8900000000000006,-0.5599999999999952,2016-2018,NS
15,KALIMANTAN SELATAN,3.3699999999999903,4.030000000000001,-11.219999999999999,-7.559999999999995,0.5,-5.890000000000001,-0.75,2016-2018,NS
16,KALIMANTAN TIMUR,3.549999999999997,6.950000000000003,-6.770000000000003,1.5100000000000051,2.700000000000003,-3.9399999999999977,2.8999999999999986,2016-2018,NS
17,SULAWESI UTARA,0.9200000000000017,-6.469999999999999,-26.060000000000002,-19.439999999999998,-10.280000000000001,-15.100000000000001,-11.339999999999996,2016-2018,NS
18,SULAWESI TENGAH,2.029999999999994,-0.8900000000000006,-6.860000000000003,-9.449999999999996,5.100000000000001,-2.7099999999999937,-1.0899999999999963,2016-2018,NS
19,SULAWESI SELATAN,1.2000000000000028,-8.280000000000001,-32.400000000000006,-25.42,-8.160000000000004,-18.21,-14.279999999999994,2016-2018,NS
20,SULAWESI TENGGARA,1.0499999999999972,-4.890000000000001,-15.629999999999995,-22.939999999999998,-3.1400000000000006,-10.82,-9.04,2016-2018,NS
21,MALUKU,-0.3400000000000034,6.530000000000001,-1.3800000000000026,-1.9499999999999957,7.259999999999998,-0.8100000000000023,2.269999999999996,2016-2018,NS
22,BALI,2.3599999999999994,2.1699999999999946,-12.940000000000005,-15.750000000000007,-6.849999999999994,-6.82,-4.839999999999996,2016-2018,NS
23,NUSA TENGGARA BARAT,2.1899999999999977,1.2100000000000009,-10.530000000000001,-3.5500000000000043,11.090000000000003,-3.6700000000000017,0.28000000000000114,2016-2018,NS
24,NUSA TENGGARA TIMUR,3.5,4.530000000000001,-1.3599999999999994,3.509999999999998,8.46,-0.6000000000000014,4.039999999999999,2016-2018,NS
25,PAPUA,-1.759999999999998,3.7099999999999937,-3.2300000000000004,4.670000000000002,9.469999999999999,-2.0,2.0799999999999983,2016-2018,NS
26,BENGKULU,0.12000000000000455,-1.4799999999999969,-5.130000000000003,-3.009999999999998,5.310000000000002,-3.009999999999998,0.259999999999998,2016-2018,NS
27,MALUKU UTARA,-3.280000000000001,2.4399999999999977,-6.520000000000003,-6.5,-0.38000000000000256,-8.699999999999996,-3.0800000000000054,2016-2018,NS
28,BANGKA BELITUNG,3.460000000000008,6.270000000000003,-0.519999999999996,7.049999999999997,7.309999999999995,1.8800000000000026,5.949999999999996,2016-2018,NS
29,GORONTALO,-1.7399999999999949,-2.1699999999999946,-11.11,-2.6300000000000026,-0.7999999999999972,-8.329999999999998,-3.3800000000000026,2016-2018,NS
30,BANTEN,1.5600000000000023,1.6400000000000006,-8.519999999999996,-0.0899999999999963,3.700000000000003,-6.310000000000002,-0.0899999999999963,2016-2018,NS
31,KEPULAUAN RIAU,1.0300000000000011,4.340000000000003,-4.420000000000002,-1.1099999999999994,2.4399999999999977,-0.8499999999999943,2.0900000000000034,2016-2018,NS
32,SULAWESI BARAT,1.3500000000000014,-0.6700000000000017,-8.07,-2.6400000000000006,5.689999999999998,-2.2900000000000063,-0.4199999999999946,2016-2018,NS
33,PAPUA BARAT,-2.6600000000000037,0.480000000000004,-9.350000000000001,-2.3100000000000023,-1.25,-8.57,-3.3400000000000034,2016-2018,NS
34,KALIMANTAN UTARA,1.7800000000000011,2.1400000000000006,-5.279999999999998,1.8699999999999974,2.220000000000006,-2.219999999999999,1.9799999999999969,2016-2018,NS
1,DKI JAKARTA,8.14,10.21,-7.599999999999994,-0.38000000000000256,1.7100000000000009,-3.6300000000000026,3.3400000000000034,2016-2019,NS
2,JAWA BARAT,3.969999999999999,2.3299999999999983,-17.270000000000003,-10.089999999999996,-4.829999999999998,-8.93,-3.9399999999999977,2016-2019,NS
3,JAWA TENGAH,6.47999999999999,3.5700000000000003,-9.340000000000003,-2.030000000000001,2.3500000000000014,-5.019999999999996,0.8999999999999986,2016-2019,NS
4,DI YOGYAKARTA,7.609999999999999,10.689999999999998,-1.0300000000000011,5.289999999999999,6.410000000000004,4.109999999999999,7.669999999999995,2016-2019,NS
5,JAWA TIMUR,3.990000000000009,-3.960000000000001,-18.119999999999997,-10.420000000000002,-4.530000000000001,-11.779999999999994,-5.8799999999999955,2016-2019,NS
6,ACEH,-1.2800000000000011,-7.859999999999999,-13.530000000000001,-12.130000000000003,-2.3400000000000034,-9.169999999999995,-6.689999999999998,2016-2019,NS
7,SUMATERA UTARA,-8.440000000000005,-15.469999999999999,-26.240000000000002,-30.229999999999997,-27.729999999999997,-22.82,-20.729999999999997,2016-2019,NS
8,SUMATERA BARAT,5.759999999999991,1.1899999999999977,-11.409999999999997,-14.329999999999998,-5.589999999999996,-2.970000000000006,-3.1000000000000014,2016-2019,NS
9,RIAU,1.1799999999999926,-2.789999999999999,-16.509999999999998,-14.450000000000003,-8.769999999999996,-9.600000000000001,-6.770000000000003,2016-2019,NS
10,JAMBI,2.2099999999999937,3.5700000000000003,-5.540000000000006,1.2000000000000028,3.700000000000003,-1.9600000000000009,2.0600000000000023,2016-2019,NS
11,SUMATERA SELATAN,-0.240000000000002,-2.789999999999999,-12.420000000000002,-7.099999999999994,1.8500000000000014,-4.380000000000003,-2.75,2016-2019,NS
12,LAMPUNG,3.980000000000004,-2.6799999999999997,-12.660000000000004,-9.530000000000001,0.19999999999999574,-9.619999999999997,-3.289999999999999,2016-2019,NS
13,KALIMANTAN BARAT,3.25,-1.9599999999999937,-12.060000000000002,-11.130000000000003,-6.810000000000002,-5.310000000000002,-4.030000000000001,2016-2019,NS
14,KALIMANTAN TENGAH,2.789999999999992,0.45000000000000284,-5.039999999999999,1.0700000000000003,1.3900000000000006,-0.19999999999999574,2.1799999999999997,2016-2019,NS
15,KALIMANTAN SELATAN,6.959999999999994,1.1799999999999997,-10.149999999999999,-5.119999999999997,-1.4200000000000017,-3.0900000000000034,0.259999999999998,2016-2019,NS
16,KALIMANTAN TIMUR,7.199999999999989,4.600000000000001,-7.010000000000005,4.740000000000002,0.39000000000000057,-2.0600000000000023,3.530000000000001,2016-2019,NS
17,SULAWESI UTARA,1.0500000000000043,-7.769999999999996,-21.68,-18.409999999999997,-14.619999999999997,-10.230000000000004,-9.759999999999998,2016-2019,NS
18,SULAWESI TENGAH,2.8299999999999983,-2.009999999999998,-2.9100000000000037,-7.789999999999999,2.9099999999999966,-0.03999999999999915,0.3200000000000003,2016-2019,NS
19,SULAWESI SELATAN,1.7600000000000051,-9.57,-29.08,-23.9,-11.130000000000003,-16.15,-13.269999999999996,2016-2019,NS
20,SULAWESI TENGGARA,1.6999999999999957,-6.509999999999998,-17.96,-24.799999999999997,-7.300000000000004,-12.07,-10.299999999999997,2016-2019,NS
21,MALUKU,-8.93,-6.710000000000001,-16.990000000000002,-9.579999999999998,-13.730000000000004,-8.520000000000003,-9.600000000000001,2016-2019,NS
22,BALI,4.539999999999992,-2.8300000000000054,-18.090000000000003,-19.56000000000001,-11.129999999999995,-12.36,-8.11999999999999,2016-2019,NS
23,NUSA TENGGARA BARAT,3.3500000000000014,1.8200000000000003,-6.770000000000003,-0.4000000000000057,9.71,1.490000000000002,2.6700000000000017,2016-2019,NS
24,NUSA TENGGARA TIMUR,4.0,2.6499999999999986,-0.39000000000000057,2.9200000000000017,4.460000000000001,3.9299999999999997,4.440000000000005,2016-2019,NS
25,PAPUA,-3.1400000000000006,4.509999999999998,-1.1900000000000048,6.440000000000005,2.710000000000001,2.6099999999999994,3.0900000000000034,2016-2019,NS
26,BENGKULU,2.010000000000005,-0.8200000000000003,-1.1900000000000048,-0.9600000000000009,5.770000000000003,0.5900000000000034,2.6700000000000017,2016-2019,NS
27,MALUKU UTARA,-8.480000000000004,-2.990000000000002,-10.869999999999997,-6.07,-8.520000000000003,-7.140000000000001,-6.6200000000000045,2016-2019,NS
28,BANGKA BELITUNG,6.77000000000001,6.960000000000001,2.6400000000000006,10.0,7.25,4.109999999999999,8.279999999999994,2016-2019,NS
29,GORONTALO,1.1099999999999994,-0.07000000000000028,-7.509999999999998,1.0700000000000003,-1.8299999999999983,-5.890000000000001,-0.6499999999999986,2016-2019,NS
30,BANTEN,3.450000000000003,3.539999999999999,-5.079999999999998,2.8900000000000006,4.82,-2.490000000000002,2.530000000000001,2016-2019,NS
31,KEPULAUAN RIAU,4.6299999999999955,5.420000000000002,-3.4200000000000017,0.5399999999999991,5.299999999999997,-1.0399999999999991,3.7900000000000063,2016-2019,NS
32,SULAWESI BARAT,4.130000000000003,-0.8400000000000034,-5.289999999999999,-0.6499999999999986,1.8999999999999986,2.6399999999999935,1.8599999999999994,2016-2019,NS
33,PAPUA BARAT,-3.740000000000002,-0.3200000000000003,-8.439999999999998,-2.9200000000000017,-1.019999999999996,-4.409999999999997,-2.8500000000000014,2016-2019,NS
34,KALIMANTAN UTARA,7.75,5.219999999999999,-0.25,3.219999999999999,5.280000000000001,3.75,6.729999999999997,2016-2019,NS
1,DKI JAKARTA,-2.190000000000012,2.8800000000000097,-2.5900000000000034,-4.5,-1.1999999999999957,2.469999999999999,-0.6199999999999903,2017-2018,NS
2,JAWA BARAT,-2.549999999999997,3.8800000000000026,-4.299999999999997,-5.079999999999998,-2.6700000000000017,-0.38000000000000256,-1.1200000000000045,2017-2018,NS
3,JAWA TENGAH,-1.8399999999999892,4.710000000000001,-1.8599999999999994,-6.170000000000002,-2.6700000000000017,1.1900000000000048,-0.030000000000001137,2017-2018,NS
4,DI YOGYAKARTA,-2.410000000000011,4.149999999999999,-3.8900000000000006,-6.459999999999994,-2.8800000000000026,1.1899999999999977,-0.9299999999999997,2017-2018,NS
5,JAWA TIMUR,-1.3400000000000034,5.460000000000001,-1.0899999999999963,-4.509999999999998,-3.4100000000000037,1.9299999999999997,0.7199999999999989,2017-2018,NS
6,ACEH,-1.8999999999999986,0.6600000000000037,-6.52,-0.28000000000000114,0.6400000000000006,0.3999999999999986,-1.8400000000000034,2017-2018,NS
7,SUMATERA UTARA,-5.289999999999992,-6.859999999999999,-16.18,-11.68,-5.719999999999999,-10.130000000000003,-9.549999999999997,2017-2018,NS
8,SUMATERA BARAT,-1.6599999999999966,-2.8900000000000006,-13.560000000000002,-12.049999999999997,-4.259999999999998,-3.1199999999999974,-5.810000000000002,2017-2018,NS
9,RIAU,-2.8599999999999994,3.739999999999995,-1.4699999999999989,-0.19000000000000483,0.3299999999999983,2.6299999999999955,0.3500000000000014,2017-2018,NS
10,JAMBI,-2.269999999999996,1.4799999999999969,-6.73,-6.960000000000001,-0.8699999999999974,-0.1699999999999946,-2.1899999999999977,2017-2018,NS
11,SUMATERA SELATAN,-2.5300000000000082,3.979999999999997,-1.5199999999999996,-1.5,2.1199999999999974,2.4499999999999957,0.4799999999999969,2017-2018,NS
12,LAMPUNG,-1.2099999999999937,3.049999999999997,-3.059999999999995,-2.460000000000001,-0.3500000000000014,-0.020000000000003126,-0.4200000000000017,2017-2018,NS
13,KALIMANTAN BARAT,-1.3199999999999932,6.509999999999998,-0.3599999999999959,-0.9399999999999977,1.8999999999999986,4.450000000000003,2.019999999999996,2017-2018,NS
14,KALIMANTAN TENGAH,-1.9500000000000028,0.35999999999999943,-7.659999999999997,-3.6899999999999977,-4.839999999999996,-2.2900000000000063,-3.019999999999996,2017-2018,NS
15,KALIMANTAN SELATAN,-0.8299999999999983,2.1100000000000065,0.3100000000000023,-1.5599999999999952,1.6000000000000014,5.800000000000004,1.3400000000000034,2017-2018,NS
16,KALIMANTAN TIMUR,-1.9099999999999966,-1.8500000000000014,-3.039999999999999,-4.339999999999996,-2.5799999999999983,2.490000000000002,-1.6400000000000006,2017-2018,NS
17,SULAWESI UTARA,-0.3500000000000014,-4.57,-7.060000000000002,-5.259999999999998,-1.990000000000002,0.1700000000000017,-3.219999999999999,2017-2018,NS
18,SULAWESI TENGAH,-2.219999999999999,-4.220000000000006,-3.7699999999999996,-2.0,-1.25,2.0400000000000063,-2.259999999999998,2017-2018,NS
19,SULAWESI SELATAN,-0.35999999999999943,-8.630000000000003,-10.430000000000003,-5.219999999999999,-9.600000000000001,-7.600000000000001,-6.699999999999996,2017-2018,NS
20,SULAWESI TENGGARA,-2.440000000000005,-18.85,-24.689999999999998,-17.869999999999997,-19.86,-13.770000000000003,-15.32,2017-2018,NS
21,MALUKU,5.019999999999996,-1.1799999999999997,-0.8400000000000034,1.2000000000000028,3.270000000000003,-0.9500000000000028,0.7899999999999991,2017-2018,NS
22,BALI,-0.9299999999999926,-2.1500000000000057,0.7899999999999991,2.200000000000003,0.730000000000004,6.910000000000004,0.8799999999999955,2017-2018,NS
23,NUSA TENGGARA BARAT,0.759999999999998,0.4799999999999969,-1.7300000000000004,-2.3299999999999983,1.7000000000000028,2.75,0.4200000000000017,2017-2018,NS
24,NUSA TENGGARA TIMUR,2.299999999999997,1.2000000000000028,-0.00999999999999801,-0.18999999999999773,3.5899999999999963,-1.9299999999999997,0.7099999999999937,2017-2018,NS
25,PAPUA,2.010000000000005,-1.1400000000000006,-1.9199999999999982,-2.0700000000000003,5.200000000000003,-1.2199999999999989,-0.3500000000000014,2017-2018,NS
26,BENGKULU,-2.719999999999999,5.150000000000006,-0.730000000000004,-0.6499999999999986,-2.219999999999999,1.6299999999999955,0.6400000000000006,2017-2018,NS
27,MALUKU UTARA,1.6300000000000026,-0.13000000000000256,-1.0500000000000043,-0.18999999999999773,4.219999999999999,-1.2199999999999989,-0.15000000000000568,2017-2018,NS
28,BANGKA BELITUNG,-3.280000000000001,4.939999999999998,-2.9099999999999966,-4.049999999999997,-3.8900000000000006,-0.269999999999996,-0.7100000000000009,2017-2018,NS
29,GORONTALO,-5.030000000000001,-1.3200000000000003,-6.060000000000002,-6.420000000000002,-3.049999999999997,-2.5799999999999983,-3.960000000000001,2017-2018,NS
30,BANTEN,-2.539999999999992,3.8500000000000014,-2.4599999999999937,-4.170000000000002,-0.6700000000000017,0.4200000000000017,-0.39000000000000057,2017-2018,NS
31,KEPULAUAN RIAU,-2.8999999999999915,0.730000000000004,-5.170000000000002,-6.759999999999998,-0.7800000000000011,2.1200000000000045,-2.030000000000001,2017-2018,NS
32,SULAWESI BARAT,-1.9299999999999997,1.8700000000000045,0.23999999999999844,0.21000000000000085,0.3999999999999986,2.8299999999999983,0.6400000000000006,2017-2018,NS
33,PAPUA BARAT,2.710000000000001,-1.4099999999999966,-2.450000000000003,0.8500000000000014,-0.5600000000000023,-2.1700000000000017,-0.6600000000000037,2017-2018,NS
34,KALIMANTAN UTARA,-3.3699999999999903,2.3800000000000026,-3.9400000000000013,-1.1700000000000017,-6.1399999999999935,-1.1799999999999997,-1.6799999999999997,2017-2018,NS
1,DKI JAKARTA,1.019999999999996,6.230000000000004,-1.1799999999999997,1.5799999999999983,0.4299999999999997,3.3699999999999974,2.0800000000000125,2017-2019,NS
2,JAWA BARAT,-0.23000000000000398,5.159999999999997,-0.3500000000000014,-2.8699999999999974,-1.1400000000000006,1.990000000000002,1.3399999999999963,2017-2019,NS
3,JAWA TENGAH,1.0300000000000011,4.469999999999999,-0.75,-2.3100000000000023,-1.3800000000000026,1.5900000000000034,1.2899999999999991,2017-2019,NS
4,DI YOGYAKARTA,1.1299999999999955,5.449999999999996,-1.0700000000000003,-1.6099999999999994,-1.25,2.960000000000001,1.6499999999999915,2017-2019,NS
5,JAWA TIMUR,0.030000000000001137,4.329999999999998,-0.519999999999996,-2.269999999999996,-2.6799999999999997,1.4500000000000028,1.0399999999999991,2017-2019,NS
6,ACEH,-1.9799999999999969,3.1099999999999994,-1.0300000000000011,2.4099999999999966,0.9299999999999997,4.760000000000005,1.0700000000000003,2017-2019,NS
7,SUMATERA UTARA,-5.249999999999993,-6.600000000000001,-13.29,-10.740000000000002,-5.769999999999996,-8.619999999999997,-8.439999999999998,2017-2019,NS
8,SUMATERA BARAT,0.6799999999999926,-3.1700000000000017,-11.240000000000002,-8.829999999999998,-3.75,-1.8800000000000026,-4.25,2017-2019,NS
9,RIAU,-1.2000000000000028,2.799999999999997,-0.03999999999999915,-0.010000000000005116,-1.5399999999999991,3.509999999999998,0.990000000000002,2017-2019,NS
10,JAMBI,-1.0499999999999972,2.240000000000002,-2.1700000000000017,-4.589999999999996,-1.5,2.4200000000000017,0.020000000000003126,2017-2019,NS
11,SUMATERA SELATAN,-1.6500000000000057,5.079999999999998,1.9299999999999997,0.14000000000000057,1.8599999999999994,5.419999999999995,2.450000000000003,2017-2019,NS
12,LAMPUNG,0.8400000000000034,3.8699999999999974,0.7700000000000031,0.8699999999999974,1.6399999999999935,2.4200000000000017,1.9200000000000017,2017-2019,NS
13,KALIMANTAN BARAT,1.240000000000009,7.740000000000002,4.240000000000002,2.299999999999997,4.32,7.969999999999999,4.979999999999997,2017-2019,NS
14,KALIMANTAN TENGAH,-0.10000000000000853,1.5399999999999991,-2.989999999999995,-1.6299999999999955,-3.3699999999999974,1.3999999999999986,-0.28000000000000114,2017-2019,NS
15,KALIMANTAN SELATAN,2.760000000000005,-0.7399999999999949,1.3800000000000026,0.8800000000000026,-0.3200000000000003,8.600000000000001,2.3500000000000014,2017-2019,NS
16,KALIMANTAN TIMUR,1.7399999999999949,-4.200000000000003,-3.280000000000001,-1.1099999999999994,-4.890000000000001,4.369999999999997,-1.009999999999998,2017-2019,NS
17,SULAWESI UTARA,-0.21999999999999886,-5.869999999999997,-2.6799999999999997,-4.229999999999997,-6.329999999999998,5.039999999999999,-1.6400000000000006,2017-2019,NS
18,SULAWESI TENGAH,-1.4199999999999946,-5.340000000000003,0.17999999999999972,-0.3400000000000034,-3.440000000000005,4.710000000000001,-0.8500000000000014,2017-2019,NS
19,SULAWESI SELATAN,0.20000000000000284,-9.920000000000002,-7.109999999999999,-3.6999999999999957,-12.57,-5.539999999999999,-5.689999999999998,2017-2019,NS
20,SULAWESI TENGGARA,-1.7900000000000063,-20.47,-27.020000000000003,-19.729999999999997,-24.020000000000003,-15.020000000000003,-16.58,2017-2019,NS
21,MALUKU,-3.5700000000000003,-14.420000000000002,-16.450000000000003,-6.43,-17.72,-8.660000000000004,-11.079999999999998,2017-2019,NS
22,BALI,1.25,-7.150000000000006,-4.359999999999999,-1.6099999999999994,-3.549999999999997,1.3700000000000045,-2.3999999999999986,2017-2019,NS
23,NUSA TENGGARA BARAT,1.9200000000000017,1.0899999999999963,2.0299999999999976,0.8200000000000003,0.3200000000000003,7.910000000000004,2.8100000000000023,2017-2019,NS
24,NUSA TENGGARA TIMUR,2.799999999999997,-0.6799999999999997,0.9600000000000009,-0.779999999999994,-0.4100000000000037,2.6000000000000014,1.1099999999999994,2017-2019,NS
25,PAPUA,0.6300000000000026,-0.3399999999999963,0.11999999999999744,-0.29999999999999716,-1.5599999999999952,3.3900000000000006,0.6600000000000037,2017-2019,NS
26,BENGKULU,-0.8299999999999983,5.810000000000002,3.2099999999999937,1.3999999999999986,-1.759999999999998,5.229999999999997,3.0500000000000043,2017-2019,NS
27,MALUKU UTARA,-3.5700000000000003,-5.560000000000002,-5.399999999999999,0.240000000000002,-3.9200000000000017,0.3399999999999963,-3.690000000000005,2017-2019,NS
28,BANGKA BELITUNG,0.030000000000001137,5.6299999999999955,0.25,-1.0999999999999943,-3.9499999999999957,1.9600000000000009,1.6199999999999974,2017-2019,NS
29,GORONTALO,-2.180000000000007,0.779999999999994,-2.460000000000001,-2.719999999999999,-4.079999999999998,-0.14000000000000057,-1.2299999999999969,2017-2019,NS
30,BANTEN,-0.6499999999999915,5.75,0.980000000000004,-1.1900000000000048,0.44999999999999574,4.240000000000002,2.229999999999997,2017-2019,NS
31,KEPULAUAN RIAU,0.7000000000000028,1.8100000000000023,-4.170000000000002,-5.109999999999999,2.0799999999999983,1.9299999999999997,-0.3299999999999983,2017-2019,NS
32,SULAWESI BARAT,0.8500000000000014,1.7000000000000028,3.0199999999999996,2.200000000000003,-3.3900000000000006,7.759999999999998,2.9199999999999946,2017-2019,NS
33,PAPUA BARAT,1.6300000000000026,-2.210000000000001,-1.5399999999999991,0.240000000000002,-0.3299999999999983,1.990000000000002,-0.1700000000000017,2017-2019,NS
34,KALIMANTAN UTARA,2.6000000000000085,5.460000000000001,1.0899999999999963,0.17999999999999972,-3.0799999999999983,4.789999999999999,3.0700000000000003,2017-2019,NS
1,DKI JAKARTA,3.210000000000008,3.3499999999999943,1.4100000000000037,6.079999999999998,1.6299999999999955,0.8999999999999986,2.700000000000003,2018-2019,NS
2,JAWA BARAT,2.319999999999993,1.279999999999994,3.9499999999999957,2.210000000000001,1.5300000000000011,2.3700000000000045,2.460000000000001,2018-2019,NS
3,JAWA TENGAH,2.8699999999999903,-0.240000000000002,1.1099999999999994,3.8599999999999994,1.2899999999999991,0.3999999999999986,1.3200000000000003,2018-2019,NS
4,DI YOGYAKARTA,3.5400000000000063,1.2999999999999972,2.8200000000000003,4.849999999999994,1.6300000000000026,1.7700000000000031,2.579999999999991,2018-2019,NS
5,JAWA TIMUR,1.3700000000000045,-1.1300000000000026,0.5700000000000003,2.240000000000002,0.730000000000004,-0.4799999999999969,0.3200000000000003,2018-2019,NS
6,ACEH,-0.0799999999999983,2.4499999999999957,5.489999999999998,2.6899999999999977,0.28999999999999915,4.3600000000000065,2.9100000000000037,2018-2019,NS
7,SUMATERA UTARA,0.03999999999999915,0.259999999999998,2.8900000000000006,0.9399999999999977,-0.04999999999999716,1.5100000000000051,1.1099999999999994,2018-2019,NS
8,SUMATERA BARAT,2.339999999999989,-0.28000000000000114,2.3200000000000003,3.219999999999999,0.509999999999998,1.2399999999999949,1.5600000000000023,2018-2019,NS
9,RIAU,1.6599999999999966,-0.9399999999999977,1.4299999999999997,0.17999999999999972,-1.8699999999999974,0.8800000000000026,0.6400000000000006,2018-2019,NS
10,JAMBI,1.2199999999999989,0.7600000000000051,4.559999999999999,2.3700000000000045,-0.6300000000000026,2.5899999999999963,2.210000000000001,2018-2019,NS
11,SUMATERA SELATAN,0.8800000000000026,1.1000000000000014,3.4499999999999993,1.6400000000000006,-0.259999999999998,2.969999999999999,1.970000000000006,2018-2019,NS
12,LAMPUNG,2.049999999999997,0.8200000000000003,3.8299999999999983,3.3299999999999983,1.9899999999999949,2.440000000000005,2.3400000000000034,2018-2019,NS
13,KALIMANTAN BARAT,2.5600000000000023,1.230000000000004,4.599999999999998,3.239999999999995,2.4200000000000017,3.519999999999996,2.960000000000001,2018-2019,NS
14,KALIMANTAN TENGAH,1.8499999999999943,1.1799999999999997,4.670000000000002,2.0600000000000023,1.4699999999999989,3.690000000000005,2.739999999999995,2018-2019,NS
15,KALIMANTAN SELATAN,3.5900000000000034,-2.8500000000000014,1.0700000000000003,2.4399999999999977,-1.9200000000000017,2.799999999999997,1.009999999999998,2018-2019,NS
16,KALIMANTAN TIMUR,3.6499999999999915,-2.3500000000000014,-0.240000000000002,3.229999999999997,-2.3100000000000023,1.8799999999999955,0.6300000000000026,2018-2019,NS
17,SULAWESI UTARA,0.13000000000000256,-1.2999999999999972,4.380000000000003,1.0300000000000011,-4.339999999999996,4.869999999999997,1.5799999999999983,2018-2019,NS
18,SULAWESI TENGAH,0.8000000000000043,-1.1199999999999974,3.9499999999999993,1.6599999999999966,-2.190000000000005,2.6699999999999946,1.4099999999999966,2018-2019,NS
19,SULAWESI SELATAN,0.5600000000000023,-1.2899999999999991,3.320000000000004,1.5200000000000031,-2.969999999999999,2.0600000000000023,1.009999999999998,2018-2019,NS
20,SULAWESI TENGGARA,0.6499999999999986,-1.6199999999999974,-2.3300000000000054,-1.8599999999999994,-4.160000000000004,-1.25,-1.259999999999998,2018-2019,NS
21,MALUKU,-8.589999999999996,-13.240000000000002,-15.61,-7.630000000000003,-20.990000000000002,-7.710000000000001,-11.869999999999997,2018-2019,NS
22,BALI,2.1799999999999926,-5.0,-5.149999999999999,-3.8100000000000023,-4.280000000000001,-5.539999999999999,-3.279999999999994,2018-2019,NS
23,NUSA TENGGARA BARAT,1.1600000000000037,0.6099999999999994,3.759999999999998,3.1499999999999986,-1.3800000000000026,5.160000000000004,2.3900000000000006,2018-2019,NS
24,NUSA TENGGARA TIMUR,0.5,-1.8800000000000026,0.9699999999999989,-0.5899999999999963,-4.0,4.530000000000001,0.4000000000000057,2018-2019,NS
25,PAPUA,-1.3800000000000026,0.8000000000000043,2.0399999999999956,1.7700000000000031,-6.759999999999998,4.609999999999999,1.0100000000000051,2018-2019,NS
26,BENGKULU,1.8900000000000006,0.6599999999999966,3.9399999999999977,2.049999999999997,0.46000000000000085,3.6000000000000014,2.4100000000000037,2018-2019,NS
27,MALUKU UTARA,-5.200000000000003,-5.43,-4.349999999999994,0.4299999999999997,-8.14,1.5599999999999952,-3.539999999999999,2018-2019,NS
28,BANGKA BELITUNG,3.3100000000000023,0.6899999999999977,3.1599999999999966,2.950000000000003,-0.05999999999999517,2.229999999999997,2.3299999999999983,2018-2019,NS
29,GORONTALO,2.8499999999999943,2.0999999999999943,3.6000000000000014,3.700000000000003,-1.0300000000000011,2.4399999999999977,2.730000000000004,2018-2019,NS
30,BANTEN,1.8900000000000006,1.8999999999999986,3.4399999999999977,2.979999999999997,1.1199999999999974,3.8200000000000003,2.6199999999999974,2018-2019,NS
31,KEPULAUAN RIAU,3.5999999999999943,1.0799999999999983,1.0,1.6499999999999986,2.8599999999999994,-0.19000000000000483,1.7000000000000028,2018-2019,NS
32,SULAWESI BARAT,2.780000000000001,-0.1700000000000017,2.780000000000001,1.990000000000002,-3.789999999999999,4.93,2.279999999999994,2018-2019,NS
33,PAPUA BARAT,-1.0799999999999983,-0.8000000000000043,0.9100000000000037,-0.6099999999999994,0.23000000000000398,4.160000000000004,0.490000000000002,2018-2019,NS
