No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
408.0, 2417,KABUPATEN NAGEKEO,8,182,67.92,43.38,33.86,43.1,49.44,49.13,48.38,2019,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,1,130,59.75,39.25,31.35,0.0,42.19,43.99,43.53,2019,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,15,561,53.76,44.09,33.77,29.75,38.48,43.37,42.92,2019,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGGARAI TIMUR,7,114,63.53,41.28,32.74,37.5,39.58,44.87,45.11,2019,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,1,44,49.73,38.59,18.18,21.25,30.0,30.19,33.46,2019,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,10,275,47.5,30.4,22.51,29.64,28.24,32.48,32.96,2019,24,NUSA TENGGARA TIMUR
414.0, 2501,KOTA JAYAPURA,18,484,68.28,57.88,55.02,50.8,57.87,54.69,57.42,2015,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,10,369,54.09,37.33,31.98,37.06,32.42,35.75,38.11,2015,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,6,140,58.36,33.77,21.79,25.66,25.71,30.16,32.58,2015,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,4,213,40.91,28.37,19.86,22.63,21.7,25.36,26.47,2015,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,9,222,64.7,33.89,22.32,25.31,25.83,32.68,34.12,2015,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,7,216,67.43,59.52,56.23,58.34,57.64,44.28,57.24,2015,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,13,270,58.23,47.89,27.34,29.97,27.94,35.55,37.82,2015,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,63,49.21,27.96,44.6,36.38,44.96,20.24,37.23,2015,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,6,148,68.27,47.91,29.94,27.55,38.53,33.61,40.97,2015,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,3,52,63.79,58.05,26.64,51.63,40.43,42.07,47.1,2015,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,19,66.67,46.83,43.31,42.5,50.0,59.61,51.49,2015,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,1,11,77.66,54.78,57.37,52.5,59.55,70.68,62.09,2015,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,1,15,81.12,45.12,32.28,27.5,29.83,44.33,43.36,2015,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,27,66.67,50.13,40.56,58.43,59.63,65.74,56.86,2015,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,26,36.28,47.77,40.75,47.69,19.9,42.12,39.09,2015,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,10,67.6,64.28,66.92,61.75,55.25,36.0,58.63,2015,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
414.0, 2501,KOTA JAYAPURA,18,431,61.88,39.03,31.19,32.97,32.56,40.36,39.67,2016,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,10,364,51.47,30.65,25.63,26.16,28.56,32.19,32.44,2016,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,208,54.91,30.87,23.13,24.38,27.78,30.91,32.0,2016,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,5,215,43.34,22.51,20.65,21.05,22.06,25.0,25.77,2016,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,9,168,62.57,32.14,24.47,27.72,28.9,33.53,34.89,2016,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,7,275,62.25,55.02,50.37,53.12,54.43,54.27,54.91,2016,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,13,237,59.96,41.62,32.59,32.57,34.83,41.17,40.46,2016,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,65,62.46,32.1,26.54,15.54,17.81,40.81,32.54,2016,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,6,137,60.67,42.04,39.51,34.93,40.75,38.8,42.78,2016,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,4,60,59.23,39.3,38.38,42.42,51.58,33.33,44.04,2016,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,14,58.43,42.57,38.04,31.07,44.64,47.86,43.77,2016,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,1,8,67.5,34.75,22.81,23.13,32.81,43.13,37.36,2016,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,1,16,65.75,46.13,43.75,37.97,27.5,38.75,43.31,2016,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,30,60.13,51.13,53.5,41.92,65.92,58.08,55.11,2016,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,34,49.06,32.53,36.25,25.59,43.9,47.72,39.18,2016,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,8,65.25,44.5,28.75,33.75,53.75,45.94,45.32,2016,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
414.0, 2501,KOTA JAYAPURA,19,531,56.96,41.06,29.8,39.15,47.21,35.78,41.25,2017,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,10,333,50.59,37.38,26.9,35.0,40.65,33.5,37.26,2017,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,166,53.16,37.6,26.73,35.42,33.8,35.67,38.21,2017,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,5,216,39.42,30.41,19.48,20.46,25.0,31.49,29.67,2017,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,9,219,58.36,36.08,27.86,34.48,41.94,35.17,39.42,2017,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,7,320,55.64,51.99,48.5,46.06,44.16,52.88,51.41,2017,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,13,277,53.13,41.61,27.27,33.56,32.1,36.95,39.45,2017,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,63,59.36,44.38,56.19,0.0,0.0,57.22,54.29,2017,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,7,203,52.17,42.71,27.24,33.45,34.76,33.94,39.03,2017,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,4,49,52.9,43.18,31.02,28.57,39.69,45.59,42.33,2017,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,18,63.89,56.67,51.67,37.5,33.75,37.5,52.22,2017,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,1,9,54.67,32.0,18.33,0.0,0.0,32.78,34.45,2017,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,2,44,62.09,44.23,38.18,0.0,0.0,47.04,47.89,2017,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,30,64.8,62.8,43.42,31.5,36.88,59.64,55.73,2017,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,26,29.85,26.23,18.37,0.0,0.0,22.12,24.14,2017,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,14,57.71,58.86,26.43,27.5,51.25,27.0,44.28,2017,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,12,59.33,75.33,50.42,0.0,0.0,23.33,52.11,2017,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
414.0, 2501,KOTA JAYAPURA,19,681,58.0,43.69,26.9,34.86,46.92,33.13,40.89,2018,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,13,419,52.95,39.27,25.87,33.57,39.14,31.76,37.68,2018,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,236,51.31,32.71,24.96,28.9,35.75,32.01,35.34,2018,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,5,234,43.89,27.39,22.65,27.26,32.45,28.51,30.76,2018,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,9,261,58.67,37.28,24.68,30.83,38.26,33.26,38.57,2018,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,7,265,53.62,44.38,36.76,46.95,43.85,39.18,43.97,2018,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,13,272,60.78,45.48,29.73,32.5,38.18,38.33,43.46,2018,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,122,58.23,32.2,32.93,0.0,0.0,55.24,44.65,2018,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,10,203,59.49,44.72,30.65,43.22,38.58,34.15,43.04,2018,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,4,58,56.1,38.35,37.63,35.0,54.77,34.56,42.62,2018,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,16,46.5,32.5,23.28,27.5,25.0,31.36,32.96,2018,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,1,12,63.33,58.5,32.29,0.0,0.0,43.75,49.47,2018,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,3,54,58.74,33.18,22.78,28.33,32.5,32.85,36.83,2018,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,27,68.0,55.56,45.56,50.0,41.25,59.87,56.19,2018,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,35,37.94,24.74,23.86,29.72,0.0,26.73,28.51,2018,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,8,69.25,55.0,30.0,0.0,0.0,55.31,52.39,2018,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,10,63.0,73.0,65.25,0.0,0.0,62.5,65.94,2018,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
414.0, 2501,KOTA JAYAPURA,19,609,59.44,45.14,33.61,39.72,45.51,44.33,45.46,2019,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,13,414,52.42,40.23,29.76,37.23,35.45,39.14,40.23,2019,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,250,50.44,39.57,29.81,34.69,32.5,40.68,39.61,2019,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,5,237,38.63,33.55,27.33,36.02,30.5,37.85,34.06,2019,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,8,278,56.65,39.66,30.48,36.35,33.54,41.34,41.69,2019,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,8,330,43.28,39.04,31.3,36.58,39.66,36.85,37.63,2019,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,13,326,57.82,43.83,33.96,43.34,37.61,44.1,44.59,2019,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,86,57.88,34.38,37.53,0.0,0.0,36.39,41.55,2019,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,10,203,56.95,45.43,32.47,39.65,36.08,39.87,43.5,2019,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,4,50,51.84,36.8,29.65,37.5,35.32,42.87,39.77,2019,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,24,53.33,37.08,28.02,31.25,40.0,41.19,39.69,2019,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,3,44,45.64,32.69,27.67,39.38,17.5,42.18,36.84,2019,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,2,49,44.24,34.2,32.65,28.44,36.67,33.44,36.08,2019,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,49,63.26,62.94,30.0,32.5,29.09,61.02,50.91,2019,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,22,38.64,33.45,24.55,0.0,0.0,40.45,34.27,2019,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,1,16,32.25,30.5,29.69,0.0,0.0,31.09,30.89,2019,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,17,47.65,38.82,27.94,0.0,0.0,38.09,38.13,2019,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,20,67.5,45.5,38.25,0.0,0.0,65.13,54.1,2019,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
443.0, 2601,KOTA BENGKULU,11,363,65.93,64.07,33.26,67.4,45.85,64.06,56.76,2015,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,4,44,70.09,47.06,32.72,41.63,34.04,44.37,44.99,2015,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,3,70,75.61,63.11,43.63,59.0,55.18,65.17,60.28,2015,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,4,64,57.89,51.3,22.21,45.94,28.48,54.68,43.42,2015,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,2,45,73.85,43.52,24.61,26.98,31.67,36.21,39.47,2015,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,2,88,61.18,36.18,21.5,26.53,24.35,32.08,33.64,2015,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,26,BENGKULU
443.0, 2601,KOTA BENGKULU,11,268,60.04,39.24,29.77,41.27,33.5,41.44,40.88,2016,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,4,50,65.04,44.4,35.35,33.8,32.4,48.55,43.26,2016,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,71,60.62,46.0,31.34,38.31,32.78,42.99,42.01,2016,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,4,66,50.33,38.82,20.23,22.01,24.09,28.56,30.67,2016,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,2,56,69.43,38.93,28.03,27.63,34.38,38.44,39.47,2016,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,2,100,62.32,34.68,22.5,25.85,28.95,36.9,35.2,2016,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,2,17,70.59,41.76,28.09,36.91,35.73,36.18,41.54,2016,26,BENGKULU
443.0, 2601,KOTA BENGKULU,11,324,65.19,39.97,31.06,38.66,41.56,39.4,43.91,2017,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,5,53,61.06,37.39,27.31,0.0,0.0,39.67,41.36,2017,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,78,62.43,37.43,27.92,25.0,20.0,38.09,41.37,2017,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,4,60,48.4,33.24,21.87,23.75,0.0,27.72,32.77,2017,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,2,60,68.5,34.77,23.75,31.15,28.97,33.5,39.68,2017,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,2,114,63.93,31.68,22.59,25.0,0.0,36.68,38.67,2017,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,3,34,66.65,34.0,22.35,32.0,37.78,30.63,38.93,2017,26,BENGKULU
443.0, 2601,KOTA BENGKULU,13,364,62.65,45.64,28.93,40.18,44.47,41.28,44.7,2018,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,5,64,57.44,32.69,23.32,32.5,0.0,38.63,37.97,2018,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,3,78,63.92,50.0,29.74,43.93,37.22,41.57,46.24,2018,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,3,39,48.26,31.38,23.14,0.0,0.0,30.64,33.36,2018,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,2,65,65.76,41.94,25.23,36.25,38.33,39.26,42.94,2018,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,2,121,59.62,38.43,24.9,31.25,30.0,43.68,41.53,2018,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,3,37,66.33,40.11,28.38,38.75,40.0,38.48,43.45,2018,26,BENGKULU
443.0, 2601,KOTA BENGKULU,11,342,63.88,47.33,35.0,46.75,42.87,45.24,47.85,2019,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,4,53,64.42,42.27,33.25,33.75,50.83,44.58,46.12,2019,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,3,49,64.61,47.47,37.91,36.39,42.09,45.66,48.38,2019,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,2,27,43.11,37.18,28.52,0.0,0.0,38.89,36.93,2019,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,2,49,71.31,47.39,34.59,42.5,41.88,47.5,49.75,2019,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,2,122,61.62,41.85,30.21,37.5,31.25,46.24,44.9,2019,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,5,91,63.32,41.14,31.26,31.87,44.72,42.47,44.37,2019,26,BENGKULU
453.0, 2701,KOTA TERNATE,12,211,67.6,63.21,67.72,55.6,54.63,68.6,62.89,2015,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,13,273,74.59,61.69,64.05,52.45,63.29,60.39,62.74,2015,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,12,245,52.04,51.22,39.53,43.53,30.81,49.65,44.46,2015,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,11,162,60.04,48.43,42.97,48.08,40.97,51.9,48.73,2015,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,17,448,55.77,47.53,43.4,41.7,42.18,39.63,45.04,2015,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,2,27,68.69,56.9,51.91,70.0,49.26,47.22,57.33,2015,27,MALUKU UTARA
